O*NET-SOC Code,Title,Analytical_Thinking,Emotional_Intelligence,Creativity,Manual_Dexterity,AI_Exposure_Index,Skill_Disruption_Index,Labour_Market_Churn,Repetitiveness,Skill_Diversity,Cognitive_Manual_Ratio,Composite_Risk_Score,Automation_Risk,Cluster
25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",0.6653992395437263,0.5885714285714287,0.54,0.0,0.94,0.97,0.35,0.5,0.263776510175491,3.5879413290544275,0.5760000000000001,Medium,1
25-1052.00,"Chemistry Teachers, Postsecondary",0.6653992395437263,0.6071428571428572,0.54,0.12179487179487175,0.94,0.97,0.35,0.5,0.21366638278949854,2.915016150807882,0.5760000000000001,Medium,1
25-1053.00,"Environmental Science Teachers, Postsecondary",0.6653992395437263,0.5714285714285716,0.5800000000000001,0.0,0.94,0.97,0.35,0.5,0.26558828056379363,3.6336556146772847,0.5640000000000001,Medium,1
25-1054.00,"Physics Teachers, Postsecondary",0.6653992395437263,0.6057142857142859,0.54,0.358974358974359,0.94,0.97,0.35,0.5,0.11644169399305461,2.108460519487538,0.5760000000000001,Medium,0
25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",0.6653992395437263,0.7328571428571428,0.6666666666666666,0.19871794871794873,0.94,0.97,0.35,0.5,0.21576995532341145,2.9553027081973244,0.538,Medium,1
25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",0.6197718631178707,0.6257142857142856,0.5800000000000001,0.0,0.94,0.97,0.35,0.5,0.2647915991763582,3.650972290362368,0.5640000000000001,Medium,1
25-1063.00,"Economics Teachers, Postsecondary",0.6197718631178707,0.5542857142857142,0.54,0.0,0.94,0.97,0.35,0.5,0.2512666035121733,3.4281151479509395,0.5760000000000001,Medium,1
25-1064.00,"Geography Teachers, Postsecondary",0.6197718631178707,0.5885714285714287,0.54,0.0,0.94,0.97,0.35,0.5,0.25550145664279206,3.4966865763852257,0.5760000000000001,Medium,1
25-1065.00,"Political Science Teachers, Postsecondary",0.6197718631178707,0.6057142857142859,0.54,0.0,0.94,0.97,0.35,0.5,0.2579348077135446,3.5309722906023686,0.5760000000000001,Medium,1
25-1066.00,"Psychology Teachers, Postsecondary",0.6197718631178707,0.6957142857142858,0.5800000000000001,0.0,0.94,0.97,0.35,0.5,0.27697687259507436,3.7909722900823684,0.5640000000000001,Medium,1
25-1067.00,"Sociology Teachers, Postsecondary",0.5703422053231939,0.6428571428571429,0.54,0.0,0.94,0.97,0.35,0.5,0.2572810121089945,3.506398689347877,0.5760000000000001,Medium,1
25-1071.00,"Health Specialties Teachers, Postsecondary",0.6653992395437263,0.6242857142857146,0.54,0.19871794871794873,0.94,0.97,0.35,0.5,0.18372083215251508,2.6186316732925343,0.5760000000000001,Medium,1
25-1072.00,"Nursing Instructors and Teachers, Postsecondary",0.6197718631178707,0.7857142857142859,0.54,0.358974358974359,0.94,0.97,0.35,0.5,0.15726326932876225,2.2648943198842755,0.5760000000000001,Medium,0
25-1081.00,"Education Teachers, Postsecondary",0.5703422053231939,0.6242857142857146,0.5800000000000001,0.24038461538461536,0.94,0.97,0.35,0.5,0.15341939032668622,2.396900044026609,0.5640000000000001,Medium,0
25-1082.00,"Library Science Teachers, Postsecondary",0.6653992395437263,0.6242857142857146,0.5,0.0,0.94,0.97,0.35,0.5,0.26643824964145457,3.5793699005001423,0.5880000000000001,Medium,1
25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary",0.7110266159695818,0.5885714285714287,0.54,0.0,0.94,0.97,0.35,0.5,0.2733273555389871,3.6791960817236293,0.5760000000000001,Medium,1
25-1112.00,"Law Teachers, Postsecondary",0.6653992395437263,0.6242857142857146,0.5800000000000001,0.0,0.94,0.97,0.35,0.5,0.2719409149822192,3.7393699001801424,0.5640000000000001,Medium,1
25-1113.00,"Social Work Teachers, Postsecondary",0.6653992395437263,0.7500000000000001,0.5800000000000001,0.0,0.94,0.97,0.35,0.5,0.2942161939128639,3.9907984711058564,0.5640000000000001,Medium,1
25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",0.5209125475285171,0.6771428571428573,0.79,0.358974358974359,0.94,0.97,0.35,0.5,0.1671221308926181,2.3144525579677597,0.501,Medium,0
25-1122.00,"Communications Teachers, Postsecondary",0.6197718631178707,0.6242857142857146,0.54,0.03846153846153849,0.94,0.97,0.35,0.5,0.24398263083817395,3.3132497804534795,0.5760000000000001,Medium,1
25-1123.00,"English Language and Literature Teachers, Postsecondary",0.5703422053231939,0.5885714285714287,0.6233333333333334,0.0,0.94,0.97,0.35,0.5,0.25909494315006454,3.5644939273269243,0.5509999999999999,Medium,1
25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",0.5703422053231939,0.6071428571428572,0.5,0.0,0.94,0.97,0.35,0.5,0.24780256289027747,3.354970118222162,0.5880000000000001,Medium,1
25-1125.00,"History Teachers, Postsecondary",0.6197718631178707,0.6242857142857146,0.54,0.0,0.94,0.97,0.35,0.5,0.2607997373440369,3.56811514767094,0.5760000000000001,Medium,1
25-1126.00,"Philosophy and Religion Teachers, Postsecondary",0.6653992395437263,0.6428571428571429,0.5,0.0,0.94,0.97,0.35,0.5,0.26944941488568347,3.6165127575687133,0.5880000000000001,Medium,1
25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary",0.5703422053231939,0.5885714285714287,0.5800000000000001,0.03846153846153849,0.94,0.97,0.35,0.5,0.2357426099114849,3.22941102837825,0.5640000000000001,Medium,1
25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",0.6197718631178707,0.6057142857142859,0.54,0.03846153846153849,0.94,0.97,0.35,0.5,0.24106599667653222,3.2787599845991644,0.5760000000000001,Medium,1
25-1194.00,"Career/Technical Education Teachers, Postsecondary",0.5703422053231939,0.6242857142857146,0.54,0.4807692307692307,0.94,0.97,0.35,0.5,0.05719615509857984,1.7686402299547834,0.5760000000000001,Medium,0
25-2011.00,"Preschool Teachers, Except Special Education",0.5703422053231939,0.7685714285714286,0.79,0.358974358974359,0.94,0.97,0.35,0.5,0.18266084063379365,2.4784367649322756,0.501,Medium,1
25-2012.00,"Kindergarten Teachers, Except Special Education",0.3802281368821293,0.8571428571428572,0.6666666666666666,0.19871794871794873,0.94,0.97,0.35,0.5,0.2541324599260983,2.7250447214934947,0.538,Medium,1
25-2021.00,"Elementary School Teachers, Except Special Education",0.6653992395437263,0.8399999999999999,0.79,0.16025641025641024,0.94,0.97,0.35,0.5,0.2742982869863329,3.4765269983153693,0.501,Medium,1
25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education",0.5703422053231939,0.8042857142857143,0.5800000000000001,0.08012820512820512,0.94,0.97,0.35,0.5,0.26456972061047157,3.3693033694295957,0.5640000000000001,Medium,1
25-2023.00,"Career/Technical Education Teachers, Middle School",0.6197718631178707,0.7514285714285716,0.6233333333333334,0.3205128205128205,0.94,0.97,0.35,0.5,0.16212457699647947,2.430838026640893,0.5509999999999999,Medium,0
25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",0.6197718631178707,0.8042857142857143,0.6666666666666666,0.03846153846153849,0.94,0.97,0.35,0.5,0.29342496105839855,3.8827735889196022,0.538,Medium,1
25-2032.00,"Career/Technical Education Teachers, Secondary School",0.6653992395437263,0.8571428571428572,0.6666666666666666,0.5192307692307693,0.94,0.97,0.35,0.5,0.14376909859842826,2.1479029355222274,0.538,Medium,0
25-2051.00,"Special Education Teachers, Preschool",0.6197718631178707,0.7328571428571428,0.5,0.358974358974359,0.94,0.97,0.35,0.5,0.1409794158640112,2.156791974594347,0.5880000000000001,Medium,0
25-2056.00,"Special Education Teachers, Elementary School",0.6653992395437263,0.8214285714285715,0.7066666666666667,0.08012820512820512,0.94,0.97,0.35,0.5,0.2892675213825812,3.781051247755078,0.526,Medium,1
25-2057.00,"Special Education Teachers, Middle School",0.5703422053231939,0.8399999999999999,0.7066666666666667,0.16025641025641024,0.94,0.97,0.35,0.5,0.25656852709601835,3.206343529419696,0.526,Medium,1
25-2058.00,"Special Education Teachers, Secondary School",0.5703422053231939,0.8057142857142859,0.54,0.08012820512820512,0.94,0.97,0.35,0.5,0.26282059620571946,3.3028156031669353,0.5760000000000001,Medium,1
25-2059.01,Adapted Physical Education Specialists,0.6197718631178707,0.7857142857142859,0.6233333333333334,0.641025641025641,0.94,0.97,0.35,0.5,0.10165972282714324,1.7780665109013376,0.5509999999999999,Medium,0
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",0.4752851711026616,0.6071428571428572,0.6233333333333334,0.0,0.94,0.97,0.35,0.5,0.2549442343176662,3.4115227163346593,0.5509999999999999,Medium,1
25-3021.00,Self-Enrichment Teachers,0.3307984790874525,0.5,0.54,0.282051282051282,0.94,0.97,0.35,0.5,0.11578875233191083,1.7528242824934595,0.5760000000000001,Medium,0
25-3031.00,"Substitute Teachers, Short-Term",0.42965779467680604,0.5714285714285716,0.4133333333333334,0.24038461538461536,0.94,0.97,0.35,0.5,0.12362171481301688,1.9103850460122844,0.614,Medium,0
25-3041.00,Tutors,0.5703422053231939,0.6785714285714287,0.54,0.19871794871794873,0.94,0.97,0.35,0.5,0.17970535594881268,2.56028005952438,0.5760000000000001,Medium,1
25-4011.00,Archivists,0.42965779467680604,0.5014285714285714,0.5,0.3205128205128205,0.94,0.97,0.35,0.5,0.07877994898540448,1.7441365065652628,0.5880000000000001,Medium,0
25-4012.00,Curators,0.5703422053231939,0.6071428571428572,0.7066666666666667,0.3205128205128205,0.94,0.97,0.35,0.5,0.14402852219397116,2.296309917081872,0.526,Medium,0
25-4013.00,Museum Technicians and Conservators,0.3802281368821293,0.5371428571428573,0.6666666666666666,0.6794871794871795,0.94,0.97,0.35,0.5,0.12432743877685001,1.3429884503173461,0.538,Medium,0
25-4022.00,Librarians and Media Collections Specialists,0.5209125475285171,0.5728571428571428,0.5,0.4006410256410256,0.94,0.97,0.35,0.5,0.06247290547917367,1.76959481440645,0.5880000000000001,Medium,0
25-4031.00,Library Technicians,0.28517110266159695,0.4642857142857144,0.2066666666666667,0.4807692307692307,0.94,0.97,0.35,0.5,0.13268691461710266,0.9748710019065405,0.6759999999999999,High,2
25-9021.00,Farm and Home Management Educators,0.5703422053231939,0.8585714285714285,0.79,0.3205128205128205,0.94,0.97,0.35,0.5,0.21888408056253855,2.704300988013205,0.501,Medium,1
25-9031.00,Instructional Coordinators,0.6197718631178707,0.822857142857143,0.79,0.08012820512820512,0.94,0.97,0.35,0.5,0.2997544592654351,3.84850966112414,0.501,Medium,1
25-9042.00,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education",0.42965779467680604,0.7142857142857143,0.6233333333333334,0.3205128205128205,0.94,0.97,0.35,0.5,0.1555247142167694,2.1538686489230447,0.5509999999999999,Medium,0
25-9043.00,"Teaching Assistants, Special Education",0.42965779467680604,0.6785714285714287,0.54,0.16025641025641024,0.94,0.97,0.35,0.5,0.19139353255061184,2.496347169294121,0.5760000000000001,Medium,1
25-9044.00,"Teaching Assistants, Postsecondary",0.3307984790874525,0.5514285714285715,0.5800000000000001,0.19871794871794873,0.94,0.97,0.35,0.5,0.1623678449956559,2.092728619761781,0.5640000000000001,Medium,0
27-1011.00,Art Directors,0.5703422053231939,0.6957142857142858,0.9566666666666667,0.358974358974359,0.94,0.97,0.35,0.5,0.2258375429216392,2.587647852225177,0.451,Medium,1
27-1012.00,Craft Artists,0.3307984790874525,0.3399999999999999,0.9133333333333334,0.8814102564102564,0.94,0.97,0.35,0.5,0.28600764817055324,1.1467497102494182,0.46399999999999997,Medium,2
27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",0.3802281368821293,0.35714285714285726,1.0,0.7628205128205128,0.94,0.97,0.35,0.5,0.2755856381032923,1.3757861667678948,0.438,Medium,0
27-1014.00,Special Effects Artists and Animators,0.5703422053231939,0.5200000000000001,0.7066666666666667,0.4006410256410256,0.94,0.97,0.35,0.5,0.11193552423137264,1.9952554001363592,0.526,Medium,0
27-1021.00,Commercial and Industrial Designers,0.5703422053231939,0.6057142857142859,0.8333333333333334,0.358974358974359,0.94,0.97,0.35,0.5,0.1731938540171858,2.339289643559087,0.488,Medium,0
27-1022.00,Fashion Designers,0.6197718631178707,0.7685714285714286,0.9566666666666667,0.44230769230769224,0.94,0.97,0.35,0.5,0.20879112866787697,2.4885819939817138,0.451,Medium,1
27-1023.00,Floral Designers,0.3802281368821293,0.6085714285714287,0.7466666666666667,0.6794871794871795,0.94,0.97,0.35,0.5,0.14556431532191322,1.4713735433761996,0.514,Medium,0
27-1024.00,Graphic Designers,0.3802281368821293,0.5700000000000001,0.8733333333333334,0.358974358974359,0.94,0.97,0.35,0.5,0.20727243100059978,2.122952156883818,0.476,Medium,0
27-1025.00,Interior Designers,0.6653992395437263,0.7857142857142859,0.9133333333333334,0.0,0.94,0.97,0.35,0.5,0.35470752155821705,4.728893707724904,0.46399999999999997,Medium,1
27-1026.00,Merchandise Displayers and Window Trimmers,0.3802281368821293,0.5,0.6233333333333334,0.7628205128205128,0.94,0.97,0.35,0.5,0.14529208520067313,1.190637508466359,0.5509999999999999,Medium,0
27-1027.00,Set and Exhibit Designers,0.5703422053231939,0.6257142857142856,0.8333333333333334,0.5192307692307693,0.94,0.97,0.35,0.5,0.13419773650657374,1.9910994483725488,0.488,Medium,0
27-2011.00,Actors,0.28517110266159695,0.6257142857142856,0.79,0.3205128205128205,0.94,0.97,0.35,0.5,0.211056632030257,2.0729540645566944,0.501,Medium,0
27-2012.00,Producers and Directors,0.6653992395437263,0.8771428571428573,0.79,0.358974358974359,0.94,0.97,0.35,0.5,0.21091637731115093,2.7154967661155935,0.501,Medium,1
27-2012.03,Media Programming Directors,0.7110266159695818,0.8042857142857143,0.79,0.3205128205128205,0.94,0.97,0.35,0.5,0.20922849489219708,2.8095993990744432,0.501,Medium,1
27-2012.04,Talent Directors,0.6197718631178707,0.7328571428571428,0.7466666666666667,0.03846153846153849,0.94,0.97,0.35,0.5,0.2909615671595927,3.898691956236978,0.514,Medium,1
27-2012.05,Media Technical Directors/Managers,0.6197718631178707,0.7685714285714286,0.6666666666666666,0.4006410256410256,0.94,0.97,0.35,0.5,0.14370310640308345,2.281719239484573,0.538,Medium,0
27-2021.00,Athletes and Sports Competitors,0.5703422053231939,0.6414285714285715,0.5,0.6794871794871795,0.94,0.97,0.35,0.5,0.08146955965614501,1.4512839181895385,0.5880000000000001,Medium,0
27-2022.00,Coaches and Scouts,0.6653992395437263,0.8399999999999999,0.8333333333333334,0.44230769230769224,0.94,0.97,0.35,0.5,0.18397801686046925,2.4819202787866783,0.488,Medium,1
27-2023.00,"Umpires, Referees, and Other Sports Officials",0.42965779467680604,0.4642857142857144,0.16666666666666666,0.24038461538461536,0.94,0.97,0.35,0.5,0.14748994767097662,1.4325124430708336,0.688,High,2
27-2031.00,Dancers,0.28517110266159695,0.44714285714285706,0.5,0.358974358974359,0.94,0.97,0.35,0.5,0.09410700881977077,1.4346341604902382,0.5880000000000001,Medium,0
27-2032.00,Choreographers,0.42965779467680604,0.7685714285714286,0.8733333333333334,0.282051282051282,0.94,0.97,0.35,0.5,0.24441231052944334,2.6488832656844172,0.476,Medium,1
27-2041.00,Music Directors and Composers,0.4752851711026616,0.6257142857142856,0.79,0.4006410256410256,0.94,0.97,0.35,0.5,0.15278765982899375,2.0996150529245825,0.501,Medium,0
27-2042.00,Musicians and Singers,0.28517110266159695,0.4814285714285716,0.6666666666666666,0.6794871794871795,0.94,0.97,0.35,0.5,0.16120414635127647,1.2151605922201152,0.538,Medium,0
27-3011.00,Broadcast Announcers and Radio Disc Jockeys,0.5703422053231939,0.6785714285714287,0.79,0.282051282051282,0.94,0.97,0.35,0.5,0.19224576013115918,2.6071354629577708,0.501,Medium,1
27-3023.00,"News Analysts, Reporters, and Journalists",0.42965779467680604,0.6799999999999999,0.6233333333333334,0.282051282051282,0.94,0.97,0.35,0.5,0.15812615675168998,2.215955865769612,0.5509999999999999,Medium,0
27-3031.00,Public Relations Specialists,0.6197718631178707,0.8571428571428572,0.79,0.0,0.94,0.97,0.35,0.5,0.33976007197157404,4.533829431453797,0.501,Medium,1
27-3041.00,Editors,0.6197718631178707,0.5714285714285716,0.7066666666666667,0.3205128205128205,0.94,0.97,0.35,0.5,0.14563322138150864,2.313025526784477,0.526,Medium,0
27-3042.00,Technical Writers,0.5209125475285171,0.5,0.5,0.3205128205128205,0.94,0.97,0.35,0.5,0.08310204489696754,1.8536121650412907,0.5880000000000001,Medium,0
27-3043.00,Writers and Authors,0.5209125475285171,0.662857142857143,0.8333333333333334,0.03846153846153849,0.94,0.97,0.35,0.5,0.2960030245200472,3.7460484656640403,0.488,Medium,1
27-3043.05,"Poets, Lyricists and Creative Writers",0.5703422053231939,0.4985714285714287,0.9133333333333334,0.3205128205128205,0.94,0.97,0.35,0.5,0.2177598797392419,2.415863488364738,0.46399999999999997,Medium,1
27-3091.00,Interpreters and Translators,0.5209125475285171,0.5885714285714287,0.54,0.16025641025641024,0.94,0.97,0.35,0.5,0.17180526422261563,2.498247571668592,0.5760000000000001,Medium,0
27-3092.00,Court Reporters and Simultaneous Captioners,0.09505703422053233,0.3742857142857144,0.16666666666666666,0.4006410256410256,0.94,0.97,0.35,0.5,0.16967448941053792,0.7061741541410059,0.688,High,2
27-4011.00,Audio and Video Technicians,0.4752851711026616,0.46285714285714297,0.5,0.641025641025641,0.94,0.97,0.35,0.5,0.07180726462471754,1.2603943864107188,0.5880000000000001,Medium,0
27-4012.00,Broadcast Technicians,0.5703422053231939,0.5171428571428573,0.54,0.641025641025641,0.94,0.97,0.35,0.5,0.055476425735448746,1.4263352220348073,0.5760000000000001,Medium,0
27-4014.00,Sound Engineering Technicians,0.4752851711026616,0.5528571428571432,0.6666666666666666,0.641025641025641,0.94,0.97,0.35,0.5,0.08443004634440333,1.4853382064382965,0.538,Medium,0
27-4021.00,Photographers,0.3307984790874525,0.5528571428571432,0.8333333333333334,0.641025641025641,0.94,0.97,0.35,0.5,0.18492396040985476,1.5047768358910774,0.488,Medium,0
27-4031.00,"Camera Operators, Television, Video, and Film",0.3307984790874525,0.5885714285714287,0.5800000000000001,0.6794871794871795,0.94,0.97,0.35,0.5,0.13104553475232497,1.2712049206330298,0.5640000000000001,Medium,0
27-4032.00,Film and Video Editors,0.4752851711026616,0.5185714285714285,0.7066666666666667,0.44230769230769224,0.94,0.97,0.35,0.5,0.10357979732420848,1.8046369337934334,0.526,Medium,0
29-1011.00,Chiropractors,0.6197718631178707,0.6957142857142858,0.5,0.6025641025641025,0.94,0.97,0.35,0.5,0.08398745951578683,1.6466037148892219,0.5880000000000001,Medium,0
29-1021.00,"Dentists, General",0.7110266159695818,0.8042857142857143,0.5800000000000001,0.923076923076923,0.94,0.97,0.35,0.5,0.16962663200811537,1.4723816364420481,0.5640000000000001,Medium,0
29-1022.00,Oral and Maxillofacial Surgeons,0.6653992395437263,0.7500000000000001,0.6233333333333334,0.923076923076923,0.94,0.97,0.35,0.5,0.15735834986706287,1.4326228880420366,0.5509999999999999,Medium,0
29-1023.00,Orthodontists,0.6653992395437263,0.822857142857143,0.54,0.8814102564102564,0.94,0.97,0.35,0.5,0.16820281513493754,1.468250558818972,0.5760000000000001,Medium,0
29-1024.00,Prosthodontists,0.6653992395437263,0.6600000000000003,0.5800000000000001,0.8397435897435898,0.94,0.97,0.35,0.5,0.12622900618106989,1.422211871516537,0.5640000000000001,Medium,0
29-1031.00,Dietitians and Nutritionists,0.6653992395437263,0.8214285714285715,0.7066666666666667,0.08012820512820512,0.94,0.97,0.35,0.5,0.2892675213825812,3.781051247755078,0.526,Medium,1
29-1041.00,Optometrists,0.7110266159695818,0.7685714285714286,0.5,0.641025641025641,0.94,0.97,0.35,0.5,0.1219798390123318,1.7349286217851054,0.5880000000000001,Medium,0
29-1051.00,Pharmacists,0.6197718631178707,0.7142857142857143,0.4133333333333334,0.641025641025641,0.94,0.97,0.35,0.5,0.11988486720896575,1.5314212462699863,0.614,Medium,0
29-1071.00,Physician Assistants,0.7110266159695818,0.7500000000000001,0.5,0.6025641025641025,0.94,0.97,0.35,0.5,0.11621610062604301,1.778605533801118,0.5880000000000001,Medium,0
29-1071.01,Anesthesiologist Assistants,0.5209125475285171,0.6057142857142859,0.4133333333333334,0.7211538461538461,0.94,0.97,0.35,0.5,0.11661568730146644,1.26106974167533,0.614,Medium,0
29-1081.00,Podiatrists,0.6653992395437263,0.7514285714285716,0.54,0.6794871794871795,0.94,0.97,0.35,0.5,0.10417476800529639,1.6590496644177537,0.5760000000000001,Medium,0
29-1122.00,Occupational Therapists,0.6653992395437263,0.8385714285714289,0.79,0.44230769230769224,0.94,0.97,0.35,0.5,0.17392150402409542,2.4344178492938435,0.501,Medium,1
29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",0.4752851711026616,0.6971428571428572,0.6233333333333334,0.12179487179487175,0.94,0.97,0.35,0.5,0.22156656114502973,2.888028576863593,0.5509999999999999,Medium,1
29-1123.00,Physical Therapists,0.6653992395437263,0.7500000000000001,0.54,0.641025641025641,0.94,0.97,0.35,0.5,0.10025045166469217,1.7137206803453984,0.5760000000000001,Medium,0
29-1124.00,Radiation Therapists,0.4752851711026616,0.6257142857142856,0.29000000000000004,0.641025641025641,0.94,0.97,0.35,0.5,0.14159626976760828,1.219078174568919,0.651,Medium,0
29-1125.00,Recreational Therapists,0.6197718631178707,0.8571428571428572,0.6233333333333334,0.44230769230769224,0.94,0.97,0.35,0.5,0.15934434850243565,2.2288346667549344,0.5509999999999999,Medium,0
29-1126.00,Respiratory Therapists,0.6197718631178707,0.6971428571428572,0.5,0.6794871794871795,0.94,0.97,0.35,0.5,0.09505693517935927,1.540427696306341,0.5880000000000001,Medium,0
29-1127.00,Speech-Language Pathologists,0.7110266159695818,0.7842857142857144,0.6233333333333334,0.19871794871794873,0.94,0.97,0.35,0.5,0.22977633311934448,3.0321901196954553,0.5509999999999999,Medium,1
29-1128.00,Exercise Physiologists,0.6653992395437263,0.6957142857142858,0.5800000000000001,0.358974358974359,0.94,0.97,0.35,0.5,0.13595833355147527,2.259803802893437,0.5640000000000001,Medium,0
29-1129.01,Art Therapists,0.6197718631178707,0.7857142857142859,0.6233333333333334,0.5608974358974359,0.94,0.97,0.35,0.5,0.1064710669337178,1.9123615644682057,0.5509999999999999,Medium,0
29-1129.02,Music Therapists,0.6653992395437263,0.802857142857143,0.7466666666666667,0.5192307692307693,0.94,0.97,0.35,0.5,0.13462657479718693,2.173132046009604,0.514,Medium,0
29-1131.00,Veterinarians,0.6197718631178707,0.6414285714285715,0.54,0.641025641025641,0.94,0.97,0.35,0.5,0.06465831550266424,1.5785801547358789,0.5760000000000001,Medium,0
29-1141.00,Registered Nurses,0.6653992395437263,0.8742857142857144,0.54,0.6794871794871795,0.94,0.97,0.35,0.5,0.14662357105814516,1.7632111550126726,0.5760000000000001,Medium,0
29-1141.01,Acute Care Nurses,0.7110266159695818,0.8571428571428572,0.54,0.282051282051282,0.94,0.97,0.35,0.5,0.21836348662214428,2.6956921097132183,0.5760000000000001,Medium,1
29-1141.02,Advanced Practice Psychiatric Nurses,0.6653992395437263,0.9114285714285713,0.6666666666666666,0.12179487179487175,0.94,0.97,0.35,0.5,0.2918732656675985,3.6080942056578937,0.538,Medium,1
29-1141.03,Critical Care Nurses,0.6653992395437263,0.8399999999999999,0.5800000000000001,0.641025641025641,0.94,0.97,0.35,0.5,0.12620075123220537,1.8276532645152097,0.5640000000000001,Medium,0
29-1141.04,Clinical Nurse Specialists,0.6653992395437263,0.822857142857143,0.54,0.5608974358974359,0.94,0.97,0.35,0.5,0.12988619683333213,1.9118307876512988,0.5760000000000001,Medium,0
29-1151.00,Nurse Anesthetists,0.7110266159695818,0.7514285714285716,0.5800000000000001,0.6794871794871795,0.94,0.97,0.35,0.5,0.1026207222709543,1.7316467878476902,0.5640000000000001,Medium,0
29-1161.00,Nurse Midwives,0.7110266159695818,0.8742857142857144,0.54,0.641025641025641,0.94,0.97,0.35,0.5,0.14887535285200607,1.862633276568851,0.5760000000000001,Medium,0
29-1171.00,Nurse Practitioners,0.7110266159695818,0.8385714285714289,0.54,0.5608974358974359,0.94,0.97,0.35,0.5,0.14128204820250936,1.9696513271367497,0.5760000000000001,Medium,0
29-1181.00,Audiologists,0.6653992395437263,0.7857142857142859,0.5800000000000001,0.6025641025641025,0.94,0.97,0.35,0.5,0.10677018478629084,1.8421727305399471,0.5640000000000001,Medium,0
29-1211.00,Anesthesiologists,0.8555133079847909,0.7128571428571431,0.5,0.641025641025641,0.94,0.97,0.35,0.5,0.15077926234639347,1.8127291575761568,0.5880000000000001,Medium,0
29-1213.00,Dermatologists,0.7110266159695818,0.7328571428571428,0.54,0.6025641025641025,0.94,0.97,0.35,0.5,0.10257906455019214,1.7993364307922821,0.5760000000000001,Medium,0
29-1214.00,Emergency Medicine Physicians,0.8098859315589354,0.9471428571428573,0.7466666666666667,0.6794871794871795,0.94,0.97,0.35,0.5,0.16510745579163583,2.1226983190561883,0.514,Medium,0
29-1215.00,Family Medicine Physicians,0.8098859315589354,0.7500000000000001,0.54,0.44230769230769224,0.94,0.97,0.35,0.5,0.16175823610614692,2.228450373983372,0.5760000000000001,Medium,0
29-1216.00,General Internal Medicine Physicians,0.6653992395437263,0.7671428571428575,0.54,0.358974358974359,0.94,0.97,0.35,0.5,0.1567081793621398,2.296392288991566,0.5760000000000001,Medium,0
29-1217.00,Neurologists,0.7110266159695818,0.8742857142857144,0.6666666666666666,0.16025641025641024,0.94,0.97,0.35,0.5,0.27103408776816035,3.4107643008519126,0.538,Medium,1
29-1218.00,Obstetricians and Gynecologists,0.8098859315589354,0.8399999999999999,0.5800000000000001,0.6794871794871795,0.94,0.97,0.35,0.5,0.14564773183925162,1.890555462110148,0.5640000000000001,Medium,0
29-1221.00,"Pediatricians, General",0.7604562737642586,0.7857142857142859,0.54,0.358974358974359,0.94,0.97,0.35,0.5,0.1811957196970941,2.428676170893876,0.5760000000000001,Medium,1
29-1222.00,"Physicians, Pathologists",0.7110266159695818,0.5885714285714287,0.54,0.4006410256410256,0.94,0.97,0.35,0.5,0.11435293418189861,2.042543022275879,0.5760000000000001,Medium,0
29-1223.00,Psychiatrists,0.7604562737642586,1.0,0.6233333333333334,0.0,0.94,0.97,0.35,0.5,0.37201804027192303,4.767579204660025,0.5509999999999999,Medium,1
29-1224.00,Radiologists,0.7110266159695818,0.7857142857142859,0.54,0.4807692307692307,0.94,0.97,0.35,0.5,0.13653878639024183,2.0766769956779205,0.5760000000000001,Medium,0
29-1229.01,Allergists and Immunologists,0.7110266159695818,0.6957142857142858,0.6666666666666666,0.19871794871794873,0.94,0.97,0.35,0.5,0.21597135636165213,2.967445689906072,0.538,Medium,1
29-1229.02,Hospitalists,0.7110266159695818,0.8742857142857144,0.54,0.358974358974359,0.94,0.97,0.35,0.5,0.1995015917979288,2.4742442024913744,0.5760000000000001,Medium,1
29-1229.03,Urologists,0.7604562737642586,0.7685714285714286,0.5800000000000001,0.641025641025641,0.94,0.97,0.35,0.5,0.11590978241422512,1.8483613554832743,0.5640000000000001,Medium,0
29-1229.04,Physical Medicine and Rehabilitation Physicians,0.7110266159695818,0.8214285714285715,0.6666666666666666,0.4807692307692307,0.94,0.97,0.35,0.5,0.1445214361209143,2.242241888132825,0.538,Medium,0
29-1229.05,Preventive Medicine Physicians,0.7604562737642586,0.8928571428571428,0.7466666666666667,0.03846153846153849,0.94,0.97,0.35,0.5,0.33822706501117306,4.457105860686072,0.514,Medium,1
